id,exam_id,hall_id,student_id
1a095124-9ad7-4f2c-bf72-da26f2c29cf9,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,de25fcb5-fff4-43be-a460-469616004daa
bb5c5e4f-81f0-4376-9213-22110ef9150a,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,f8348d45-962e-4b51-9927-2dca16b4a95d
ad2507f7-a823-42d5-b51e-1c5eb6e888f3,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,18a0057e-0c44-46b3-97a1-d698b2ff51c8
39f2196b-b387-4519-be63-c09b22d21946,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,bbe15406-29df-4029-b414-b4297a741f9e
f4cb530a-bf30-480f-9f79-c1d8f5a9f228,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,1d4bcdda-b250-4868-8503-84a9fdaa3444
2b26f0c3-2182-4e0e-b0b4-20e6b9b1ff3f,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,7481774a-9e66-4b05-8170-502aac3f8971
1c6bd26c-9367-4bbc-9574-1218b6c52628,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,636ab3d3-85d8-481e-9b08-7c2313948c35
bd9eedaa-04d7-41a7-9fda-2bd2384a6352,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,5297fe32-77c3-4af6-babf-7ef286070b36
401a62d0-4a60-4ea7-b088-0d9b7f62450d,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,9b39a534-2496-4466-8adf-34c1f99adfad
2876f8b3-08a0-43e2-a9b0-b10ade9f0328,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,6e7eaf53-7e91-4cba-90c6-b73973349a60
2866949b-862d-4d83-9b54-9c73b14d64b6,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,439ec98f-9ac7-4185-b35d-90479aea672f
c7da2686-405a-4d5d-bb29-3f99489953b8,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,6d6edbf2-9f89-44b2-a0dc-1f2bd42aecf6
c1779e1d-abf7-42c1-bf62-913e95fe1ab2,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,3ab71388-431a-49e0-89b6-a8879b71df11
0cff0bfd-5fd3-4ab2-9e4b-127ae4b94e8e,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,de3996a8-2f5e-4666-9668-1eb267410139
c5991d3f-6911-4eb0-b7cb-7088ea250f8a,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,4c547ce5-0281-4bf3-b899-8ac309bf1bcb
a82ce424-94be-4de2-a4b4-24aaafda7fec,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,e164e85a-befd-483b-9870-5758d04cb0fe
ff162a69-e3e9-4581-8544-d234258ffb18,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,fd6932ff-3a1b-46ec-b72c-a66714a78723
39f3817f-e8e9-4822-aca4-a43d91e09d55,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,fd4f2860-b8e8-4a5e-94ae-1de6da7757a9
3d253a16-73b5-4c72-8675-f71e9ff0084f,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,b7ff9fab-e228-4fdd-8104-aef9e3ac1634
f659c21b-f2c2-4d99-afee-5c08bc27fd4d,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,e04fd91a-99ae-46de-9553-67fb997525f3
a680d16b-c149-4d88-8e53-c6978997f116,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,6dc96bf4-ff91-4835-8543-6825e34b2524
768d24ea-09cc-4b51-80a9-0ccc4065f5c5,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,42ed2b3e-5f12-4e69-923b-9f7a6b23ff1a
3960658e-2ac2-4e07-819a-41336ad9e572,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,339fe088-dca1-4a7f-85fb-00b92f787480
d050113d-c4ed-4618-b903-65a61181e03e,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,6e10520e-1ba7-4679-9505-7675d62b1530
a621e46a-b74c-40f8-bd63-b8860b2f07d4,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,fc276467-6706-41aa-a3f6-bdbfc3637c49
6ebfb6d9-872d-4dea-96e0-6f9c49dc9e44,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,c6e48bd2-08ba-47d7-84ef-9c749eac24ef
a5e6663f-7d0b-4832-9f75-2f65fe5274c5,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,05303aa9-1b19-477b-b8f8-82509f939d39
d024080d-b177-4da6-b877-8fd543c87b18,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,dc0e7f27-3c85-4560-9da4-130c664ae026
7a4b0349-b129-43ea-a344-4f10e8a57728,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,31225812-d34a-46c1-b9f3-8faa89e5e1f9
ea7b94d8-bb3b-4f68-a0df-e9a727978001,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,2c520dd3-fa2a-4617-906d-9071c0479ab4
1dd352b9-19ac-41b3-9932-cf7e3ea75689,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,f3f741db-015f-4a3b-aa83-832530114883
114dbae8-b82b-4e8f-bb6f-00a833568f2e,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,6094db13-8c33-4e72-ac39-a8b1e6dbc197
c2a0ce7f-2c16-4939-95e9-ab6f71480f6a,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,b1ba8a93-dbcc-418d-b165-7f5350f6c53d
a35fc0ff-2062-4c7d-a922-be6692f7addb,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,84f56706-424a-4c48-a995-153c33bb7f77
fed2019f-0f3f-4d06-96f1-06ea26d8158c,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,4e6b027b-1df0-485e-bba2-5596bb8a4559
6a1520ee-612d-47f6-adc5-279ffcd523e1,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,c30471ad-ca37-48df-8fef-67638c5c4dc1
5835221b-cd3d-43e5-a5a1-5e71088b8d33,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,bca0b308-6e96-4d96-b035-39b53ddf5f48
da7338e2-2f33-4f86-aeb8-2ed266ba7686,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,e3612b42-b01f-4d84-bd19-f73f5fb8d6b6
ff6e7259-f150-4442-a18b-550710572623,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,46b72216-a3e5-48de-ae24-273dd604fc30
64365c2c-584c-46fd-afd9-d93537aaf7ae,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,87da1021-5fd0-4b5d-b2f1-ea60bd32c3fe
25cdbbee-bf62-4a0b-94c2-c8b3db357d0c,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,c48a8ff6-d48e-459e-9e54-c4da75f8f883
615e8a9b-694d-4d9f-b355-86a556985f1d,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,da1f3e1e-fc38-4745-8ce2-18e4bcdae74e
7fff5ee0-0773-4cd9-914c-4c058bd3b759,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,d5da713d-c64e-481a-a360-ad8fd0256b9a
3de7ee68-a20b-489f-b825-5b7825bc7efb,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,da16311d-452c-40d8-b104-bfeb75b0a76b
4fcaf33f-5822-4dd4-a5c6-6caf170e1c3a,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,bebec0d8-15cf-4ee2-afea-806b31d50ab5
de56a6d5-12b8-4a47-be53-0fa8a67c1c2f,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,e3f4b0a2-2725-4528-8428-ab93ea068a6a
42c5a76a-088a-4064-a953-24a3e906c64b,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,f6d57f13-2925-47ef-810c-0258b7b87a9b
2b902c59-c319-453f-9f7d-f733cab5c7d9,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,4de11c73-6190-4667-a3c6-da6d3c721976
d6897c74-edb3-48a7-b250-04f13241e04e,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,452c7720-1577-4f12-9a1b-45b349c34b48
3ada2875-180b-4d04-8d3e-3a542d588944,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,52f85025-a75f-4096-af46-24c18765cf88
89392b40-8b16-4da0-9c6f-dbae6b2e3fb6,04037601-38b8-467d-b7f4-516868138317,dfe2a109-78f0-40c5-8083-3027a21420b0,8b0dde03-4dc1-4dd2-9436-478a18d7e144
